

  0.730603E-01  0.871883E+04  0.612804E+02
  0.756449E-01  0.802748E+04  0.120026E+02
  0.782296E-01  0.735130E+04  0.965016E+01
  0.808143E-01  0.685721E+04  0.905761E+01
  0.833990E-01  0.613637E+04  0.833978E+01
  0.859836E-01  0.551916E+04  0.735023E+01
  0.885683E-01  0.494849E+04  0.704033E+01
  0.911530E-01  0.443531E+04  0.637535E+01
  0.937376E-01  0.396069E+04  0.608972E+01
  0.963223E-01  0.355267E+04  0.547752E+01
  0.989070E-01  0.313292E+04  0.499884E+01
  0.101492E+00  0.278547E+04  0.462855E+01
  0.104076E+00  0.243268E+04  0.417886E+01
  0.106661E+00  0.216965E+04  0.385137E+01
  0.109246E+00  0.189144E+04  0.334062E+01
  0.111830E+00  0.167130E+04  0.325359E+01
  0.114415E+00  0.149681E+04  0.295161E+01
  0.117000E+00  0.132776E+04  0.265710E+01
  0.119584E+00  0.121112E+04  0.249198E+01
  0.122169E+00  0.106420E+04  0.230862E+01
