 Merge of: xxxxxxxxx xxxxxxxx                                                                                                                                                                                                                            
xxxxxxxxxxxx  Conc = .10E+01  Mult = .10E+01  N1 =  101  N2 =  550  SCALE =  1
xxxxxxxxxxxx  Conc = .10E+01  Mult = .10E+01  N1 =  500  N2 = 2050  SCALE =  1
 0.303100E+00  0.156041E+00  0.895508E-02
 0.305400E+00  0.164143E+00  0.843218E-02
 0.307700E+00  0.158929E+00  0.824694E-02
 0.310000E+00  0.151875E+00  0.818251E-02
 0.312300E+00  0.164446E+00  0.810165E-02
 0.314600E+00  0.171518E+00  0.797741E-02
 0.316900E+00  0.174143E+00  0.792582E-02
 0.319200E+00  0.178197E+00  0.773532E-02
 0.321500E+00  0.169803E+00  0.777582E-02
 0.323800E+00  0.162535E+00  0.764929E-02
 0.326100E+00  0.167929E+00  0.758292E-02
 0.328400E+00  0.176822E+00  0.753146E-02
 0.330700E+00  0.172947E+00  0.737770E-02
 0.333000E+00  0.169518E+00  0.741755E-02
 0.335300E+00  0.165553E+00  0.730526E-02
 0.337600E+00  0.167322E+00  0.721671E-02
 0.339900E+00  0.170964E+00  0.712864E-02
 0.342200E+00  0.173143E+00  0.702350E-02
 0.344500E+00  0.172411E+00  0.706363E-02
 0.346800E+00  0.173339E+00  0.693562E-02
 0.349100E+00  0.164679E+00  0.696095E-02
 0.351400E+00  0.160625E+00  0.691089E-02
 0.353700E+00  0.150929E+00  0.676760E-02
 0.356000E+00  0.160822E+00  0.673985E-02
 0.358300E+00  0.163214E+00  0.662070E-02
 0.360600E+00  0.148304E+00  0.664396E-02
 0.362900E+00  0.155000E+00  0.657996E-02
 0.365200E+00  0.165464E+00  0.652395E-02
 0.367500E+00  0.171232E+00  0.649611E-02
 0.369800E+00  0.163375E+00  0.641280E-02
 0.372100E+00  0.157411E+00  0.645686E-02
 0.374400E+00  0.151446E+00  0.635887E-02
 0.376700E+00  0.160036E+00  0.629660E-02
 0.379000E+00  0.163286E+00  0.628742E-02
 0.381300E+00  0.162232E+00  0.616848E-02
 0.383600E+00  0.163589E+00  0.620767E-02
 0.385900E+00  0.167768E+00  0.607842E-02
 0.388200E+00  0.161946E+00  0.611854E-02
 0.390500E+00  0.160000E+00  0.607502E-02
 0.392800E+00  0.160804E+00  0.603795E-02
 0.395100E+00  0.166590E+00  0.598752E-02
 0.397400E+00  0.167411E+00  0.593183E-02
 0.399700E+00  0.163839E+00  0.593199E-02
 0.402000E+00  0.168018E+00  0.588809E-02
 0.404300E+00  0.165750E+00  0.588487E-02
 0.406600E+00  0.166411E+00  0.580872E-02
 0.408900E+00  0.154678E+00  0.576343E-02
 0.411200E+00  0.152393E+00  0.576099E-02
 0.413500E+00  0.153964E+00  0.570146E-02
 0.415800E+00  0.158232E+00  0.567070E-02
 0.418100E+00  0.162215E+00  0.567453E-02
 0.420400E+00  0.157179E+00  0.560425E-02
 0.422700E+00  0.142839E+00  0.562489E-02
 0.425000E+00  0.144357E+00  0.552328E-02
 0.427300E+00  0.151000E+00  0.551927E-02
 0.429600E+00  0.149714E+00  0.547996E-02
 0.431900E+00  0.150911E+00  0.547602E-02
 0.434200E+00  0.146197E+00  0.545242E-02
 0.436500E+00  0.142179E+00  0.541076E-02
 0.438800E+00  0.152964E+00  0.542876E-02
 0.441100E+00  0.144750E+00  0.534044E-02
 0.443400E+00  0.144036E+00  0.536593E-02
 0.445700E+00  0.141500E+00  0.532260E-02
 0.448000E+00  0.139160E+00  0.529465E-02
 0.450300E+00  0.135803E+00  0.529763E-02
 0.452600E+00  0.137661E+00  0.523576E-02
 0.454900E+00  0.132893E+00  0.520562E-02
 0.457200E+00  0.141911E+00  0.516649E-02
 0.459500E+00  0.146554E+00  0.519190E-02
 0.461800E+00  0.143482E+00  0.518664E-02
 0.464100E+00  0.148429E+00  0.511243E-02
 0.466400E+00  0.144250E+00  0.512005E-02
 0.468700E+00  0.143089E+00  0.506832E-02
 0.471000E+00  0.139322E+00  0.506419E-02
 0.473300E+00  0.141804E+00  0.504593E-02
 0.475600E+00  0.149089E+00  0.504312E-02
 0.477900E+00  0.150768E+00  0.506053E-02
 0.480200E+00  0.150589E+00  0.497184E-02
 0.482500E+00  0.148661E+00  0.498612E-02
 0.484800E+00  0.145554E+00  0.494922E-02
 0.487100E+00  0.139286E+00  0.492933E-02
 0.489400E+00  0.135571E+00  0.496160E-02
 0.491700E+00  0.136393E+00  0.488540E-02
 0.494000E+00  0.140428E+00  0.488951E-02
 0.496300E+00  0.136535E+00  0.485966E-02
 0.498600E+00  0.132929E+00  0.483379E-02
 0.500900E+00  0.139804E+00  0.485579E-02
 0.503200E+00  0.142179E+00  0.477062E-02
 0.505500E+00  0.141553E+00  0.480432E-02
 0.507800E+00  0.135750E+00  0.472272E-02
 0.510100E+00  0.143429E+00  0.474288E-02
 0.512400E+00  0.143250E+00  0.473607E-02
 0.514700E+00  0.140661E+00  0.470064E-02
 0.517000E+00  0.144232E+00  0.472595E-02
 0.519300E+00  0.143500E+00  0.466025E-02
 0.521600E+00  0.140500E+00  0.466861E-02
 0.523900E+00  0.133714E+00  0.464756E-02
 0.526200E+00  0.136875E+00  0.464488E-02
 0.528500E+00  0.139857E+00  0.463911E-02
 0.530800E+00  0.139304E+00  0.460825E-02
 0.533100E+00  0.135446E+00  0.459080E-02
 0.535400E+00  0.137286E+00  0.457842E-02
 0.537700E+00  0.132786E+00  0.457214E-02
 0.540000E+00  0.131982E+00  0.454561E-02
 0.542300E+00  0.129268E+00  0.451203E-02
 0.544600E+00  0.126090E+00  0.453428E-02
 0.546900E+00  0.129268E+00  0.451036E-02
 0.549200E+00  0.136108E+00  0.452201E-02
 0.551500E+00  0.131232E+00  0.446973E-02
 0.553800E+00  0.132500E+00  0.445096E-02
 0.556100E+00  0.135393E+00  0.446966E-02
 0.558400E+00  0.132500E+00  0.444329E-02
 0.560700E+00  0.130107E+00  0.446990E-02
 0.563000E+00  0.127982E+00  0.439701E-02
 0.565300E+00  0.119393E+00  0.441792E-02
 0.567600E+00  0.120768E+00  0.438271E-02
 0.569900E+00  0.121661E+00  0.437197E-02
 0.572200E+00  0.121303E+00  0.436961E-02
 0.574500E+00  0.122285E+00  0.433433E-02
 0.576800E+00  0.121018E+00  0.433816E-02
 0.579100E+00  0.115572E+00  0.434789E-02
 0.581400E+00  0.115982E+00  0.427053E-02
 0.583700E+00  0.116857E+00  0.430961E-02
 0.586000E+00  0.118964E+00  0.428281E-02
 0.588300E+00  0.119893E+00  0.429842E-02
 0.590600E+00  0.122447E+00  0.427242E-02
 0.592900E+00  0.120233E+00  0.425531E-02
 0.595200E+00  0.116607E+00  0.424638E-02
 0.597500E+00  0.117447E+00  0.423267E-02
 0.599800E+00  0.123786E+00  0.423085E-02
 0.602100E+00  0.123643E+00  0.420775E-02
 0.604400E+00  0.123036E+00  0.419775E-02
 0.606700E+00  0.133608E+00  0.419241E-02
 0.609000E+00  0.139250E+00  0.416556E-02
 0.611300E+00  0.131339E+00  0.415555E-02
 0.613600E+00  0.119268E+00  0.414695E-02
 0.615900E+00  0.112428E+00  0.414358E-02
 0.618200E+00  0.107196E+00  0.413752E-02
 0.620500E+00  0.111553E+00  0.411672E-02
 0.622800E+00  0.121340E+00  0.412112E-02
 0.625100E+00  0.124072E+00  0.408053E-02
 0.627400E+00  0.116839E+00  0.410413E-02
 0.629700E+00  0.105678E+00  0.406950E-02
 0.632000E+00  0.104964E+00  0.406842E-02
 0.634300E+00  0.107410E+00  0.405687E-02
 0.636600E+00  0.108947E+00  0.403762E-02
 0.638900E+00  0.110768E+00  0.403723E-02
 0.641200E+00  0.119072E+00  0.401606E-02
 0.643500E+00  0.112232E+00  0.404695E-02
 0.645800E+00  0.111857E+00  0.402773E-02
 0.648100E+00  0.109178E+00  0.398751E-02
 0.650400E+00  0.100982E+00  0.399662E-02
 0.652700E+00  0.109304E+00  0.396104E-02
 0.655000E+00  0.111464E+00  0.398821E-02
 0.657300E+00  0.114840E+00  0.395630E-02
 0.659600E+00  0.109804E+00  0.393842E-02
 0.661900E+00  0.106625E+00  0.395137E-02
 0.664200E+00  0.110000E+00  0.392381E-02
 0.666500E+00  0.109196E+00  0.394358E-02
 0.668800E+00  0.110804E+00  0.388102E-02
 0.671100E+00  0.110232E+00  0.390586E-02
 0.673400E+00  0.106232E+00  0.389490E-02
 0.675700E+00  0.109392E+00  0.388020E-02
 0.678000E+00  0.107536E+00  0.387763E-02
 0.680300E+00  0.107625E+00  0.383783E-02
 0.682600E+00  0.107768E+00  0.386253E-02
 0.684900E+00  0.107679E+00  0.385113E-02
 0.687200E+00  0.105750E+00  0.385012E-02
 0.689500E+00  0.107661E+00  0.382929E-02
 0.691800E+00  0.104786E+00  0.381142E-02
 0.694100E+00  0.104589E+00  0.382339E-02
 0.696400E+00  0.103732E+00  0.380967E-02
 0.698700E+00  0.998215E-01  0.380276E-02
 0.701000E+00  0.990001E-01  0.382069E-02
 0.703300E+00  0.104143E+00  0.379509E-02
 0.705600E+00  0.980715E-01  0.380311E-02
 0.707900E+00  0.926250E-01  0.374962E-02
 0.710200E+00  0.919464E-01  0.376053E-02
 0.712500E+00  0.948571E-01  0.374301E-02
 0.714800E+00  0.931964E-01  0.374593E-02
 0.717100E+00  0.953929E-01  0.374986E-02
 0.719400E+00  0.982321E-01  0.371895E-02
 0.721700E+00  0.932143E-01  0.373434E-02
 0.724000E+00  0.967679E-01  0.370926E-02
 0.726300E+00  0.101446E+00  0.371825E-02
 0.728600E+00  0.931072E-01  0.370227E-02
 0.730900E+00  0.943571E-01  0.368376E-02
 0.733200E+00  0.990179E-01  0.369264E-02
 0.735500E+00  0.990714E-01  0.366371E-02
 0.737800E+00  0.939286E-01  0.367244E-02
 0.740100E+00  0.911071E-01  0.367599E-02
 0.742400E+00  0.980715E-01  0.365217E-02
 0.744700E+00  0.985000E-01  0.367794E-02
 0.747000E+00  0.961607E-01  0.361704E-02
 0.749300E+00  0.926250E-01  0.363123E-02
 0.751600E+00  0.883928E-01  0.362390E-02
 0.753900E+00  0.897142E-01  0.362591E-02
 0.756200E+00  0.953393E-01  0.361481E-02
 0.758500E+00  0.924821E-01  0.361047E-02
 0.760800E+00  0.920357E-01  0.360216E-02
 0.763100E+00  0.937322E-01  0.357673E-02
 0.765400E+00  0.929643E-01  0.357642E-02
 0.767700E+00  0.910357E-01  0.357078E-02
 0.770000E+00  0.939642E-01  0.357520E-02
 0.772300E+00  0.880179E-01  0.356382E-02
 0.774600E+00  0.872679E-01  0.353599E-02
 0.776900E+00  0.845893E-01  0.353938E-02
 0.779200E+00  0.865536E-01  0.353457E-02
 0.781500E+00  0.804286E-01  0.353007E-02
 0.783800E+00  0.761250E-01  0.354207E-02
 0.786100E+00  0.812857E-01  0.350381E-02
 0.788400E+00  0.821786E-01  0.352478E-02
 0.790700E+00  0.825893E-01  0.350319E-02
 0.793000E+00  0.839464E-01  0.351512E-02
 0.795300E+00  0.802322E-01  0.348489E-02
 0.797600E+00  0.778036E-01  0.348234E-02
 0.799900E+00  0.832857E-01  0.348957E-02
 0.802200E+00  0.781785E-01  0.346872E-02
 0.804500E+00  0.756785E-01  0.346886E-02
 0.806800E+00  0.796786E-01  0.345375E-02
 0.809100E+00  0.801250E-01  0.345100E-02
 0.811400E+00  0.795535E-01  0.346237E-02
 0.813700E+00  0.818214E-01  0.343316E-02
 0.816000E+00  0.784822E-01  0.343525E-02
