 23-Mar-2011       (xxxxxx_012.dat - 1.0*Aver(xxxxxx_011.dat,xxxxxx_013.dat) /  0  
xxxxxx_012.da  Conc = .90E+00  N1 =    1  N2 = 2178                              
xxxxxx_011.da  Conc = 0.0d+0   N1 =    1  N2 = 2178                              
xxxxxx_013.da  Conc = 0.0d+0   N1 =    1  N2 = 2178                              
 Chi(from original file)=     0.949068596265111     
  0.671010E-01  0.615000E+02  0.101220E+03
  0.698361E-01  0.780000E+02  0.815810E+02
  0.725712E-01  0.557222E+02  0.692685E+02
  0.753062E-01  0.283333E+02  0.588833E+02
  0.780413E-01  0.124061E+03  0.514222E+02
  0.807764E-01  0.876833E+02  0.450368E+02
  0.835115E-01  0.996500E+02  0.395881E+02
  0.862466E-01  0.988556E+02  0.349428E+02
  0.889817E-01  0.719611E+02  0.306326E+02
  0.917168E-01  0.928333E+02  0.276645E+02
  0.944518E-01  0.884278E+02  0.249958E+02
  0.971869E-01  0.851278E+02  0.222093E+02
  0.999220E-01  0.101806E+03  0.202728E+02
  0.102657E+00  0.811056E+02  0.183412E+02
  0.105392E+00  0.740889E+02  0.164548E+02
  0.108127E+00  0.915389E+02  0.151820E+02
  0.110862E+00  0.100028E+03  0.137765E+02
  0.113597E+00  0.823167E+02  0.127005E+02
  0.116333E+00  0.842556E+02  0.118675E+02
  0.119068E+00  0.800000E+02  0.105868E+02
  0.121803E+00  0.895667E+02  0.100527E+02
  0.124538E+00  0.875444E+02  0.915808E+01
  0.127273E+00  0.764444E+02  0.863232E+01
  0.130008E+00  0.102250E+03  0.804668E+01
  0.132743E+00  0.897167E+02  0.727847E+01
  0.135478E+00  0.839222E+02  0.702457E+01
  0.138213E+00  0.853600E+02  0.641493E+01
  0.140948E+00  0.835094E+02  0.604848E+01
  0.143683E+00  0.817839E+02  0.570750E+01
  0.146418E+00  0.879294E+02  0.530117E+01
  0.149154E+00  0.889739E+02  0.518264E+01
  0.151889E+00  0.849333E+02  0.474475E+01
  0.154624E+00  0.885950E+02  0.443183E+01
  0.157359E+00  0.886017E+02  0.422917E+01
  0.160094E+00  0.806222E+02  0.401363E+01
  0.162829E+00  0.906517E+02  0.396522E+01
  0.165564E+00  0.889161E+02  0.362096E+01
  0.168299E+00  0.879917E+02  0.349636E+01
  0.171034E+00  0.855228E+02  0.330596E+01
  0.173769E+00  0.856294E+02  0.318388E+01
  0.176504E+00  0.826067E+02  0.309384E+01
  0.179240E+00  0.850428E+02  0.283938E+01
  0.181975E+00  0.784967E+02  0.281631E+01
  0.184710E+00  0.839078E+02  0.267598E+01
  0.187445E+00  0.796828E+02  0.259118E+01
  0.190180E+00  0.805056E+02  0.242140E+01
  0.192915E+00  0.777072E+02  0.236884E+01
  0.195650E+00  0.846228E+02  0.234392E+01
  0.198385E+00  0.806344E+02  0.220731E+01
  0.201120E+00  0.797822E+02  0.211708E+01
  0.203855E+00  0.811583E+02  0.207477E+01
  0.206590E+00  0.796817E+02  0.197387E+01
  0.209325E+00  0.778483E+02  0.195470E+01
  0.212061E+00  0.772778E+02  0.186449E+01
  0.214796E+00  0.769978E+02  0.181808E+01
  0.217531E+00  0.795794E+02  0.176144E+01
  0.220266E+00  0.794528E+02  0.172966E+01
  0.223001E+00  0.781433E+02  0.166615E+01
  0.225736E+00  0.771100E+02  0.162258E+01
  0.228471E+00  0.755844E+02  0.160307E+01
  0.231206E+00  0.774889E+02  0.155307E+01
  0.233941E+00  0.773344E+02  0.154194E+01
  0.236676E+00  0.765394E+02  0.146483E+01
  0.239411E+00  0.749489E+02  0.146421E+01
  0.242146E+00  0.742278E+02  0.143787E+01
  0.244882E+00  0.763050E+02  0.138960E+01
  0.247617E+00  0.733694E+02  0.138053E+01
  0.250352E+00  0.716739E+02  0.133436E+01
  0.253087E+00  0.743332E+02  0.133821E+01
  0.255822E+00  0.737367E+02  0.129207E+01
  0.258557E+00  0.719872E+02  0.125924E+01
  0.261292E+00  0.732411E+02  0.125890E+01
  0.264027E+00  0.713253E+02  0.122422E+01
  0.266762E+00  0.711899E+02  0.120891E+01
  0.269497E+00  0.700678E+02  0.117391E+01
  0.272232E+00  0.711661E+02  0.115951E+01
  0.274968E+00  0.720356E+02  0.115792E+01
  0.277703E+00  0.714364E+02  0.114483E+01
  0.280438E+00  0.696430E+02  0.113686E+01
  0.283173E+00  0.704570E+02  0.108463E+01
  0.285908E+00  0.682416E+02  0.109192E+01
  0.288643E+00  0.668294E+02  0.108256E+01
  0.291378E+00  0.675656E+02  0.104320E+01
  0.294113E+00  0.676849E+02  0.106211E+01
  0.296848E+00  0.665025E+02  0.102668E+01
  0.299583E+00  0.664001E+02  0.104492E+01
  0.302318E+00  0.643219E+02  0.103387E+01
  0.305053E+00  0.657675E+02  0.101181E+01
  0.307789E+00  0.649959E+02  0.102278E+01
  0.310524E+00  0.659043E+02  0.997528E+00
  0.313259E+00  0.647274E+02  0.100724E+01
  0.315994E+00  0.629196E+02  0.988294E+00
  0.318729E+00  0.635142E+02  0.972463E+00
  0.321464E+00  0.642842E+02  0.101092E+01
  0.324199E+00  0.634867E+02  0.960581E+00
  0.326934E+00  0.630469E+02  0.977711E+00
  0.329669E+00  0.618374E+02  0.955551E+00
  0.332404E+00  0.606236E+02  0.941779E+00
  0.335139E+00  0.608966E+02  0.963010E+00
  0.337875E+00  0.617232E+02  0.945973E+00
  0.340610E+00  0.602573E+02  0.934773E+00
  0.343345E+00  0.587216E+02  0.929688E+00
  0.346080E+00  0.589370E+02  0.925926E+00
  0.348815E+00  0.599520E+02  0.932369E+00
  0.351550E+00  0.574091E+02  0.913924E+00
  0.354285E+00  0.593145E+02  0.914557E+00
  0.357020E+00  0.582277E+02  0.909958E+00
  0.359755E+00  0.569986E+02  0.908432E+00
  0.362490E+00  0.570529E+02  0.898084E+00
  0.365225E+00  0.564866E+02  0.894690E+00
  0.367960E+00  0.555940E+02  0.901274E+00
  0.370696E+00  0.561671E+02  0.896635E+00
  0.373431E+00  0.555679E+02  0.883476E+00
  0.376166E+00  0.559351E+02  0.864681E+00
  0.378901E+00  0.559774E+02  0.888311E+00
  0.381636E+00  0.541599E+02  0.871258E+00
  0.384371E+00  0.535047E+02  0.880801E+00
  0.387106E+00  0.538264E+02  0.855871E+00
  0.389841E+00  0.532676E+02  0.853751E+00
  0.392576E+00  0.537711E+02  0.869272E+00
  0.395311E+00  0.535848E+02  0.851564E+00
  0.398046E+00  0.533452E+02  0.855835E+00
  0.400781E+00  0.508576E+02  0.846397E+00
  0.403517E+00  0.518157E+02  0.832492E+00
  0.406252E+00  0.503322E+02  0.857072E+00
  0.408987E+00  0.505047E+02  0.826186E+00
  0.411722E+00  0.518415E+02  0.832786E+00
  0.414457E+00  0.495251E+02  0.832678E+00
  0.417192E+00  0.494582E+02  0.818907E+00
  0.419927E+00  0.512598E+02  0.831736E+00
  0.422662E+00  0.499540E+02  0.810862E+00
  0.425397E+00  0.493032E+02  0.820811E+00
  0.428132E+00  0.490444E+02  0.811341E+00
  0.430867E+00  0.478183E+02  0.804656E+00
  0.433603E+00  0.467877E+02  0.803475E+00
  0.436338E+00  0.470751E+02  0.792845E+00
  0.439073E+00  0.450383E+02  0.802894E+00
  0.441808E+00  0.475628E+02  0.791015E+00
  0.444543E+00  0.448969E+02  0.776941E+00
  0.447278E+00  0.460996E+02  0.796874E+00
  0.450013E+00  0.455368E+02  0.771115E+00
  0.452748E+00  0.454029E+02  0.786964E+00
  0.455483E+00  0.448744E+02  0.772796E+00
  0.458218E+00  0.439996E+02  0.763015E+00
  0.460953E+00  0.441540E+02  0.773257E+00
  0.463688E+00  0.421874E+02  0.761993E+00
  0.466424E+00  0.441201E+02  0.762243E+00
  0.469159E+00  0.433807E+02  0.755845E+00
  0.471894E+00  0.424334E+02  0.756822E+00
  0.474629E+00  0.415637E+02  0.750948E+00
  0.477364E+00  0.424621E+02  0.758705E+00
  0.480099E+00  0.421820E+02  0.745595E+00
  0.482834E+00  0.408638E+02  0.744600E+00
  0.485569E+00  0.413268E+02  0.747292E+00
  0.488304E+00  0.392740E+02  0.739405E+00
  0.491039E+00  0.396841E+02  0.723772E+00
  0.493774E+00  0.400232E+02  0.734266E+00
  0.496509E+00  0.392217E+02  0.730973E+00
  0.499245E+00  0.391151E+02  0.730330E+00
  0.501980E+00  0.389326E+02  0.721679E+00
  0.504715E+00  0.377798E+02  0.724232E+00
  0.507450E+00  0.380445E+02  0.715807E+00
  0.510185E+00  0.366773E+02  0.716496E+00
  0.512920E+00  0.374386E+02  0.708479E+00
  0.515655E+00  0.353026E+02  0.699413E+00
  0.518390E+00  0.360021E+02  0.709508E+00
  0.521125E+00  0.364292E+02  0.710980E+00
  0.523860E+00  0.355551E+02  0.707625E+00
  0.526595E+00  0.359816E+02  0.698813E+00
  0.529331E+00  0.348768E+02  0.694648E+00
  0.532066E+00  0.349261E+02  0.694779E+00
  0.534801E+00  0.340323E+02  0.691667E+00
  0.537536E+00  0.346548E+02  0.692408E+00
  0.540271E+00  0.342238E+02  0.686728E+00
  0.543006E+00  0.329967E+02  0.685040E+00
  0.545741E+00  0.340946E+02  0.691707E+00
  0.548476E+00  0.339261E+02  0.676875E+00
  0.551211E+00  0.318704E+02  0.682409E+00
