Sample description:                     BSA buffer
Sample:      BSA buffer  c=  0.000 mg/ml Code:        BSA
Averaged from raw files: raj_002.cbf
Processed by: cbf-primus Fri Jul 17 13:07:25 2009
Channels from 1 to 2505
Angular axis file: /home/mar345/bin/saxis.dat
BeamCenter_X:   995.500  BeamCenter_Y:  2140.400
Mask file (beamstop): /home/mar345/bin/active.msk
Exposure time (sec):  120.000
Pin diode (mean):       1.754
Reference frame:    1
Chi-value threshold:    1.450
Channels from 1 to 2505 Number of frames averaged =    1
==============================================
  0.741270E-01  0.260465E+05  0.321129E+02
  0.764101E-01  0.250691E+05  0.257233E+02
  0.786932E-01  0.225455E+05  0.199178E+02
  0.809763E-01  0.202985E+05  0.179294E+02
  0.832594E-01  0.182608E+05  0.164657E+02
  0.855425E-01  0.164002E+05  0.147119E+02
  0.878256E-01  0.148604E+05  0.126673E+02
  0.901087E-01  0.133490E+05  0.117419E+02
  0.923918E-01  0.121007E+05  0.108318E+02
  0.946750E-01  0.109635E+05  0.982137E+01
  0.969581E-01  0.998620E+04  0.904442E+01
  0.992412E-01  0.908498E+04  0.834374E+01
  0.101524E+00  0.831806E+04  0.773809E+01
  0.103807E+00  0.755500E+04  0.737462E+01
  0.106090E+00  0.689303E+04  0.683991E+01
  0.108374E+00  0.639381E+04  0.608650E+01
  0.110657E+00  0.576226E+04  0.600184E+01
  0.112940E+00  0.538373E+04  0.539132E+01
  0.115223E+00  0.488510E+04  0.538625E+01
  0.117506E+00  0.453815E+04  0.484106E+01
  0.119789E+00  0.420237E+04  0.456043E+01
  0.122072E+00  0.383433E+04  0.444985E+01
  0.124355E+00  0.362665E+04  0.411005E+01
  0.126638E+00  0.333059E+04  0.397791E+01
  0.128922E+00  0.309873E+04  0.365839E+01
  0.131205E+00  0.288458E+04  0.352971E+01
  0.133488E+00  0.267420E+04  0.349522E+01
  0.135771E+00  0.251743E+04  0.303321E+01
  0.138054E+00  0.233721E+04  0.309396E+01
  0.140337E+00  0.219216E+04  0.292180E+01
  0.142620E+00  0.205792E+04  0.278563E+01
  0.144903E+00  0.192968E+04  0.269744E+01
  0.147186E+00  0.181321E+04  0.249850E+01
  0.149469E+00  0.170203E+04  0.248452E+01
  0.151753E+00  0.161581E+04  0.229305E+01
  0.154036E+00  0.151661E+04  0.230177E+01
  0.156319E+00  0.142958E+04  0.211387E+01
  0.158602E+00  0.134859E+04  0.208068E+01
  0.160885E+00  0.127257E+04  0.204906E+01
  0.163168E+00  0.120273E+04  0.188981E+01
  0.165451E+00  0.114104E+04  0.185232E+01
  0.167734E+00  0.108531E+04  0.176245E+01
  0.170017E+00  0.102525E+04  0.171818E+01
  0.172300E+00  0.970780E+03  0.170854E+01
  0.174584E+00  0.921397E+03  0.155949E+01
  0.176867E+00  0.877799E+03  0.153934E+01
  0.179150E+00  0.836267E+03  0.149402E+01
  0.181433E+00  0.794051E+03  0.146407E+01
  0.183716E+00  0.755633E+03  0.140448E+01
  0.185999E+00  0.722552E+03  0.131673E+01
  0.188282E+00  0.685069E+03  0.133729E+01
  0.190565E+00  0.653552E+03  0.125866E+01
  0.192848E+00  0.625052E+03  0.124366E+01
  0.195132E+00  0.605729E+03  0.117064E+01
  0.197415E+00  0.575963E+03  0.116390E+01
  0.199698E+00  0.545447E+03  0.114985E+01
  0.201981E+00  0.524560E+03  0.107916E+01
  0.204264E+00  0.500014E+03  0.105361E+01
  0.206547E+00  0.476326E+03  0.100513E+01
  0.208830E+00  0.454810E+03  0.995592E+00
  0.211113E+00  0.435187E+03  0.985241E+00
  0.213396E+00  0.420013E+03  0.925439E+00
  0.215679E+00  0.401695E+03  0.933514E+00
  0.217963E+00  0.384815E+03  0.870988E+00
  0.220246E+00  0.371212E+03  0.881439E+00
  0.222529E+00  0.353698E+03  0.838518E+00
  0.224812E+00  0.344263E+03  0.804043E+00
